,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
283,1.015,3.3,26.9108239,0.286098588,-25.96348273,94.06136553,1.036487446,97.49342452
284,0.925,2.3,21.47950294,0.21686195,-21.87163854,99.04689581,0.982071046,97.27108859
285,0.995,3.3,25.4779905,0.277296792,-24.06929788,91.87986021,1.058526536,97.25727014
286,0.94,1.9,23.45219354,0.231347691,-24.46908357,101.3720666,0.958441842,97.15923032
287,0.915,1.3,21.11559494,0.193094661,-23.88878415,109.3535931,0.883912501,96.65900795
288,1.03,0.9,25.86198015,0.255082558,-27.15123322,101.3867052,0.952515856,96.57244429
289,0.945,1.5,24.09478133,0.225805602,-26.65040863,106.7058618,0.904105512,96.47335773
290,0.98,4.5,27.64980733,0.271045968,-29.23936272,102.0115058,0.945636456,96.4657988
291,1,1.3,24.71040346,0.268075458,-23.76866755,92.17704475,1.039620896,95.82918187
292,1.01,2.7,27.61551783,0.287603456,-27.72486736,96.01942277,0.996055904,95.64071296
293,0.915,0.7,20.11641064,0.169701786,-24.94797742,118.5397696,0.806334329,95.58268559
294,0.98,3.9,27.47994956,0.270510268,-29.23936272,101.5856062,0.93982724,95.47291993
295,1.01,2.5,27.48446117,0.287700467,-27.50901407,95.53151387,0.99910746,95.44624818
296,0.955,4.7,26.03564893,0.241111518,-29.45826215,107.9817719,0.883814829,95.43589132
297,0.955,4.9,26.00215831,0.241105958,-29.45826215,107.8453577,0.882677945,95.19271876
298,1.005,0.7,24.64536298,0.227072849,-28.20300491,108.5350498,0.873855926,94.84399649
299,0.945,2.3,23.04052721,0.235701221,-23.80748878,97.75310915,0.96778486,94.60397909
300,0.98,4.1,27.32091984,0.270644826,-29.23936272,100.9475045,0.934388348,94.324172
301,0.945,2.9,23.33262091,0.236129833,-24.48609402,98.81267716,0.952892727,94.15788141
302,1.015,1.1,24.06282327,0.258719294,-23.79377208,93.0074557,1.011307631,94.0591497
303,0.92,1.1,18.64839814,0.193902845,-19.15147625,96.1739276,0.973731628,93.64759506
304,0.98,4.3,27.16170769,0.270789255,-29.23936272,100.3057071,0.928943218,93.17830632
305,0.92,2.7,20.97040282,0.21384878,-22.09131091,98.0618305,0.949260228,93.08619555
306,1.01,2.3,26.95811007,0.287264647,-27.29315977,93.8441621,0.987724041,92.69213506
307,1.035,0.9,26.36265036,0.256269241,-29.26263647,102.8709112,0.900897989,92.67619704
308,0.925,1.3,19.30154491,0.204965116,-19.66610751,94.16990233,0.981462392,92.42421758
309,0.995,0.1,15.76894598,0.144277099,-18.83524291,109.2962505,0.83720428,91.5032887
310,0.92,2.5,20.57782896,0.214613881,-21.87471071,95.88302911,0.940713193,90.19843046
311,1,1.5,25.98949569,0.277657904,-27.09177613,93.60257837,0.959313098,89.79417942
312,0.895,4.7,16.92975133,0.17093771,-18.6995897,99.04047136,0.90535416,89.66670274
313,0.955,0.1,12.54315778,0.127118964,-13.80666868,98.67259306,0.908485462,89.64261631
314,1.01,1.7,25.96517736,0.284232477,-26.47195562,91.35190183,0.980856033,89.603064
315,1.02,0.9,23.99802985,0.250566657,-25.70585189,95.77503313,0.933562908,89.41201845
316,0.895,4.9,16.89867152,0.170972886,-18.6995897,98.83831265,0.903692101,89.31940246
317,0.915,1.9,22.0249349,0.205973905,-26.52779924,106.9307053,0.830258654,88.78014351
318,1.01,2.9,26.73332414,0.288531228,-27.94072065,92.65313948,0.956787209,88.64933876
319,0.98,1.1,23.83912531,0.245180174,-26.15087468,97.23104799,0.911599539,88.63577854
320,0.95,4.5,24.85233242,0.239225004,-29.1741987,103.8868514,0.851859983,88.49705155
321,0.965,0.9,22.41707101,0.218100783,-26.08146881,102.7830836,0.859501862,88.34225178
322,1.01,2.1,26.2075447,0.287584525,-27.07730648,91.12988489,0.967878571,88.20266277
323,0.95,3.9,24.68619715,0.238617139,-29.1741987,103.4552558,0.846165387,87.54025664
324,1.04,4.7,31.98518641,0.296480607,-39.51784183,107.8828959,0.809385962,87.31890141
325,1.04,4.9,31.95011486,0.2964763,-39.51784183,107.7661685,0.808498475,87.12878287
326,0.92,2.9,20.4102303,0.214494048,-22.32398909,95.1552294,0.91427344,86.99789889
327,0.995,0.9,22.97051693,0.239408994,-25.34069777,95.94675832,0.90646742,86.97261047
328,0.98,3.5,26.29462384,0.272530763,-29.23936272,96.48314015,0.899288541,86.76618235
329,1.01,0.7,23.58298865,0.227313738,-28.20300491,103.7464295,0.836187092,86.75142517
330,0.96,0.9,21.35214647,0.213053413,-24.75234488,100.2196874,0.862631261,86.45263531
331,0.99,4.7,26.1237006,0.273668893,-28.854449,95.45732561,0.90536127,86.42336558
332,0.95,4.1,24.5306526,0.238769071,-29.1741987,102.7379821,0.840833808,86.38556875
333,0.99,4.9,26.09018658,0.27366403,-28.854449,95.33655783,0.904199785,86.20329508
334,0.92,1.5,20.5288912,0.204819398,-23.87378217,100.229233,0.859892708,86.18638655
335,0.955,4.5,24.78350184,0.24237111,-29.45826215,102.2543563,0.841309026,86.02751292
336,0.92,2.1,20.47662349,0.212795376,-23.0161511,96.22682532,0.889663237,85.60946891
337,0.98,0.1,14.98744515,0.141728516,-18.51613295,105.7475631,0.809426309,85.59485969
338,0.985,0.9,22.40168274,0.236560959,-24.88312441,94.69729416,0.900276122,85.25371271
339,0.95,4.3,24.37492962,0.238932169,-29.1741987,102.0161065,0.835496113,85.23406046
340,0.98,3.1,26.01447042,0.271577681,-29.23936272,95.79016325,0.889707162,85.22519429
341,0.98,3.7,26.07185214,0.27280712,-29.23936272,95.56881125,0.891669644,85.21580787
342,0.99,0.1,14.97673346,0.142186904,-18.51613295,105.3313143,0.808847803,85.1970022
343,0.955,3.9,24.61745816,0.24177116,-29.45826215,101.8213178,0.835672452,85.08927033
344,0.975,0.1,14.26875978,0.140239972,-17.07296331,101.7453123,0.835751798,85.03382771
345,1.03,4.7,29.63839445,0.291466141,-35.48611096,101.687264,0.835211119,84.93033353
346,1.03,4.9,29.60394649,0.291461691,-35.48611096,101.5706263,0.834240374,84.73431726
347,1.005,1.3,24.04652125,0.270770247,-25.20723463,88.8078417,0.953953165,84.71852166
348,0.92,1.7,20.53084346,0.209725341,-23.78772835,97.89395675,0.863085502,84.49085477
349,0.985,0.1,14.88491872,0.141932949,-18.51613295,104.8728909,0.803889168,84.30618101
350,0.955,4.1,24.46199935,0.241921116,-29.45826215,101.1156022,0.830395196,83.96591025
351,1.035,4.7,30.19817013,0.292480949,-37.29363143,103.2483319,0.809740671,83.60437354
352,0.905,0.1,9.120451391,0.100046922,-9.960281858,91.16173868,0.915682058,83.47516849
353,0.945,1.3,21.96517932,0.220218751,-26.24993674,99.74254782,0.836770752,83.46164677
354,1.035,4.9,30.16357342,0.292476531,-37.29363143,103.1316029,0.808812987,83.41417974
355,1.02,4.7,27.72988911,0.287549442,-32.13621612,96.43520395,0.862885942,83.21258178
356,1.02,4.9,27.69594829,0.287544874,-32.13621612,96.3186995,0.861829787,83.01032425
357,0.98,3.3,25.67246651,0.271964748,-29.23936272,94.39630225,0.878010467,82.88094142
358,0.925,0.5,14.36655472,0.160960263,-15.47605423,89.25528838,0.928308631,82.8564546
359,0.955,4.3,24.30636222,0.242082094,-29.45826215,100.4054525,0.825111886,82.8457322
360,1,1.9,25.82859936,0.285144336,-28.33376164,90.58079055,0.911583844,82.57198528
361,0.96,0.1,12.32747041,0.128708074,-14.30003272,95.77853183,0.862058895,82.56673533
362,0.925,0.1,11.15932795,0.119029567,-12.6834335,93.75257078,0.87983494,82.48678744
363,0.98,0.7,22.40824045,0.215968456,-28.20300491,103.7570063,0.794533792,82.4384477
364,0.9,4.7,17.56287078,0.178678473,-21.02222981,98.29315465,0.835442811,82.11830947
365,0.9,4.9,17.53162269,0.178712164,-21.02222981,98.09977302,0.833956381,81.81093164
366,1.045,4.7,30.86157621,0.297251741,-39.23247386,103.8230293,0.786633449,81.67066756
367,1.045,4.9,30.82680322,0.297247416,-39.23247386,103.7075566,0.785747117,81.48791358
368,0.92,0.1,10.72781401,0.117167475,-12.13953892,91.55965822,0.883708523,80.9120503
369,0.975,0.5,18.95289219,0.19133886,-23.21696744,99.05406683,0.816337975,80.86159636
370,1.04,0.7,25.26348796,0.238133332,-33.27679544,106.0896756,0.759192333,80.54246837
371,1.005,1.5,25.31890334,0.280241506,-28.46759197,90.34672884,0.889393924,80.35383172
372,1.025,0.9,22.83476876,0.251360922,-25.90777058,90.84454557,0.881386868,80.06918946
373,1.04,4.5,30.67392906,0.297513601,-39.51784183,103.1009305,0.776204561,80.02741247
374,0.92,0.5,13.68794949,0.158523531,-14.78537019,86.34648353,0.925776583,79.93755249
375,0.95,1.7,23.44596345,0.235058498,-29.32713081,99.745228,0.799463255,79.74264463
376,0.995,1.1,22.07183137,0.250129655,-24.57029152,88.2415615,0.898313777,79.26861037
377,1.04,3.9,30.50004768,0.297026241,-39.51784183,102.6846907,0.771804488,79.25250517
378,0.975,4.7,27.31646606,0.267469892,-35.28561335,102.1291252,0.774153074,79.06357626
379,0.975,4.9,27.28263509,0.267464946,-35.28561335,102.0045263,0.773194299,78.8693182
380,0.92,2.3,20.0793265,0.214273436,-23.88529086,93.70889292,0.840656562,78.77699577
381,0.95,3.5,23.52684802,0.24090098,-29.1741987,97.66190259,0.806426537,78.75714987
382,0.955,0.5,17.08209861,0.175818027,-21.12500575,97.15783381,0.808619832,78.56375127
383,0.895,2.7,16.28312195,0.170305276,-19.82076393,95.61137689,0.821518384,78.54650382
384,1.04,4.1,30.33725041,0.297149283,-39.51784183,102.0943081,0.767684899,78.37625864
385,0.985,0.5,17.77707781,0.193899534,-20.88951279,91.6819004,0.851004903,78.02174675
386,0.99,4.5,24.87067864,0.274780549,-28.854449,90.51105964,0.861935663,78.01471023
387,1.015,2.7,24.98183873,0.28909658,-27.72486727,86.41347027,0.901062519,77.86393917
388,0.975,0.7,22.70076212,0.214156947,-30.91962669,106.0005873,0.734186164,77.82416465
389,1.015,2.5,24.8534869,0.289192812,-27.50901397,85.94088732,0.903467021,77.64475742
390,1.04,4.3,30.1742664,0.297281324,-39.51784183,101.500713,0.763560584,77.50194374
391,1.03,4.5,28.35045227,0.292514353,-35.48611096,96.91986737,0.798916858,77.4309159
392,0.95,3.7,23.30895841,0.24121275,-29.1741987,96.63236446,0.798957964,77.2051972
393,0.99,3.9,24.70451893,0.274251702,-28.854449,90.07972878,0.856177116,77.1242024
394,0.95,3.1,23.25253497,0.240672542,-29.1741987,96.61482285,0.797023946,77.00432735
395,0.98,2.7,25.73880616,0.271930047,-31.67847961,94.65230652,0.812501309,76.90512298
396,0.95,1.5,23.31807018,0.230712635,-30.67173078,101.069758,0.760246311,76.83791069
397,1.03,3.9,28.17966263,0.292018266,-35.48611096,96.49965741,0.794103999,76.63076387
398,0.955,3.5,23.45874817,0.244025514,-29.45826215,96.13235839,0.796338496,76.5538977
399,1.045,0.7,24.62746736,0.238505679,-33.27930523,103.2573623,0.740023483,76.41287291
400,1.035,4.5,28.90466657,0.293526126,-37.29363143,98.47391417,0.775056369,76.32283436
401,0.955,1.7,23.19467597,0.238569995,-29.61058088,97.22377693,0.783323909,76.15770899
402,0.99,4.1,24.54895152,0.274384066,-28.854449,89.46930439,0.850785663,76.11920145
403,0.925,1.9,19.54139932,0.217330238,-23.10659332,89.9156945,0.845706637,76.04229958
404,1.03,4.1,28.01976001,0.292143105,-35.48611096,95.91107773,0.789597937,75.73118913
405,0.985,4.7,24.41362283,0.273176073,-28.854449,89.36955058,0.846095617,75.61518506
406,0.965,0.7,20.40082452,0.203566112,-27.06102869,100.2171941,0.753882077,75.55194651
407,1.035,3.9,28.73313946,0.293031843,-37.29363143,98.05466577,0.770457002,75.54690381
408,1.02,4.5,26.46090988,0.288609797,-32.13621612,91.68403206,0.823398429,75.49248799
409,0.98,2.5,25.43021946,0.272368387,-31.47443398,93.36700082,0.807964314,75.43720477
410,0.985,4.9,24.38056322,0.273171148,-28.854449,89.25014,0.84494988,75.41189508
411,1.01,1.3,22.68284508,0.271158698,-25.20723463,83.65154896,0.899854562,75.27422797
412,0.995,2.7,23.57064213,0.280386168,-26.33446104,84.06492475,0.895049346,75.24225594
413,1.015,2.3,24.33799834,0.288758071,-27.29315977,84.28508431,0.8917252,75.15913363
414,0.92,1.3,17.94767671,0.20199365,-21.22136573,88.85267789,0.845736176,75.14592405
415,1.04,1.1,25.82948151,0.271432128,-32.71233496,95.16000061,0.789594553,75.13781816
416,0.99,4.3,24.39320566,0.274526168,-28.854449,88.85566671,0.845388025,75.11751661
417,0.955,3.7,23.24097868,0.244333303,-29.45826215,95.11997895,0.78894602,75.04452883
418,0.995,2.5,23.44375204,0.280485194,-26.11445523,83.5828505,0.897730848,75.03490328
419,0.98,2.1,25.18854707,0.272332995,-31.0663423,92.49171999,0.810798607,74.99215776
420,0.955,3.1,23.18458635,0.243800011,-29.45826215,95.09674028,0.787031707,74.84414986
421,1.03,4.3,27.85967397,0.292277096,-35.48611096,95.31938818,0.785086706,74.8339845
422,1.045,4.5,29.56148181,0.298281016,-39.23247386,99.10614568,0.753495228,74.67600779
423,1.035,4.1,28.57254639,0.293156324,-37.29363143,97.46522255,0.766150822,74.67306041
424,1.02,3.9,26.29263412,0.288106669,-32.13621612,91.26006781,0.818162102,74.66552888
425,0.95,3.3,22.91800639,0.241158494,-29.1741987,95.03296365,0.785557356,74.65384363
426,0.965,4.7,25.234166,0.249061186,-34.29187964,101.3171356,0.735864183,74.55565123
427,0.975,1.1,24.22074233,0.243067156,-32.40689404,99.64629839,0.747394746,74.47511986
428,0.965,4.9,25.20088834,0.249055786,-34.29187964,101.1857174,0.734893759,74.36075222
429,0.895,2.5,15.77876327,0.171612517,-19.54614498,91.94412798,0.807257047,74.2225452
430,1.005,1.9,25.16645425,0.287809239,-29.68643146,87.44143989,0.847742656,74.1278385
431,0.895,2.9,15.94053399,0.170639457,-20.09538288,93.41645981,0.793243606,74.10200949
432,1.045,3.9,29.38908072,0.297794751,-39.23247386,98.68904893,0.749100881,73.92805348
433,1.035,4.3,28.4117691,0.293289927,-37.29363143,96.87263866,0.761839703,73.80142228
434,1.02,4.1,26.13508556,0.288232941,-32.13621612,90.67348611,0.813259578,73.74108105
435,0.925,0.7,16.5828948,0.180297412,-20.8122438,91.97522379,0.796785535,73.28452785
436,1.045,4.1,29.22766937,0.297917344,-39.23247386,98.10663932,0.744986653,73.08813682
437,1.03,0.7,22.66556798,0.235340749,-29.88523122,96.30957699,0.758420365,73.04314457
438,0.945,1.9,21.24618318,0.235442121,-26.27663188,90.23951674,0.808558086,72.96389093
439,1.02,4.3,25.97735627,0.288368489,-32.13621612,90.08389367,0.80835143,72.81944432
440,0.98,1.7,24.4428903,0.269507986,-30.4941054,90.69449353,0.801561153,72.69718284
441,1.04,3.5,29.28664074,0.298871048,-39.51784183,97.99089238,0.741099194,72.62097139
442,0.955,3.3,22.85024219,0.244279751,-29.45826215,93.54128661,0.775681949,72.5582875
443,0.995,2.3,22.93407451,0.280036115,-25.89444897,81.8968456,0.885675325,72.53401535
444,1.045,4.3,29.06607286,0.298048914,-39.23247386,97.52115009,0.740867705,72.25027064
445,0.98,2.9,25.048851,0.27255874,-31.88252524,91.90257847,0.785660822,72.20425538
446,1.015,1.7,23.36541187,0.285742282,-26.47195562,81.77092914,0.882647743,72.17492602
447,1.015,0.7,21.09534171,0.228733694,-27.0341919,92.22664733,0.78032078,71.96636939
448,0.98,2.3,24.73449346,0.272227501,-31.27038793,90.85964279,0.790987739,71.86886345
449,0.95,2.7,23.00245776,0.240959839,-30.58715893,95.46179073,0.75202989,71.79011995
450,1.015,2.9,24.11785129,0.290017756,-27.94072056,83.15991286,0.863179289,71.78191441
451,0.895,3.1,15.78685348,0.170819445,-20.37000183,92.4183631,0.77500501,71.62469443
452,0.975,4.5,26.05159413,0.268608282,-35.28561335,96.98730777,0.738306399,71.60634994
453,1.04,3.7,29.05859139,0.299123748,-39.51784183,97.14571846,0.7353284,71.4340057
454,0.95,2.1,22.65036525,0.239697879,-29.96524382,94.4954765,0.755887901,71.42798737
455,1.04,3.1,28.98930929,0.298009979,-39.51784183,97.27630381,0.733575214,71.35948542
456,1.015,2.1,23.60292316,0.289074694,-27.07730648,81.64991129,0.871686524,71.17312736
457,1.035,0.7,23.15358279,0.236475858,-31.91739398,97.91097922,0.725422094,71.02678761
458,0.96,0.7,19.60694661,0.200405379,-27.06102869,97.83642888,0.724545502,70.88694447
459,1.025,4.7,26.50810664,0.288496145,-34.38431908,91.88374631,0.770935919,70.83648043
460,0.975,3.9,25.88386303,0.268067425,-35.28561335,96.55728616,0.733552872,70.82987462
461,0.995,0.5,16.97671559,0.195395638,-20.84908832,86.88380041,0.814266568,70.74657394
462,1.01,1.5,23.77673561,0.280749272,-28.46759197,84.69028425,0.835221175,70.73511872
463,0.92,0.7,15.92111474,0.177878622,-20.14890061,89.50549837,0.790172876,70.72481705
464,0.895,3.5,15.91085505,0.171205123,-20.91923973,92.93445666,0.760584766,70.68453197
465,1.025,4.9,26.47449047,0.288491558,-34.38431908,91.76868338,0.769958259,70.65805573
466,0.95,2.5,22.70859786,0.24139776,-30.37985402,94.07128641,0.747488709,70.31722445
467,0.99,0.5,17.38536515,0.194304361,-22.20455473,89.47490974,0.782963917,70.05562579
468,0.975,4.1,25.7268244,0.268202976,-35.28561335,95.92296396,0.729102372,69.93766058
469,0.965,1.1,21.39016148,0.227714512,-28.73090538,93.93411657,0.744500084,69.93395769
470,1.03,3.5,26.98783094,0.293892267,-35.48611096,91.82899301,0.760518135,69.83761453
471,0.955,2.7,22.92119145,0.244089671,-30.86555537,93.90479869,0.742613933,69.73501185
472,0.995,1.7,21.97994958,0.276887944,-25.05744674,79.38211129,0.877182333,69.63258554
473,1.04,3.3,28.63923165,0.298363805,-39.51784183,95.98762028,0.724716491,69.56381132
474,0.99,3.5,23.5449996,0.276242249,-28.854449,85.23315932,0.815992002,69.54957631
475,1.04,0.5,21.44196352,0.215057807,-30.76274248,99.70325553,0.697010793,69.49424516
476,0.99,0.9,21.13023859,0.237336017,-27.07195715,89.03089737,0.780521278,69.49050979
477,0.95,1.3,21.62011696,0.225106087,-29.89502638,96.04412405,0.723201133,69.45921935
478,0.955,2.1,22.56953421,0.242733648,-30.24613459,92.98065754,0.746195655,69.38176266
479,0.895,3.3,15.63303648,0.171015122,-20.64462078,91.41318195,0.75724503,69.2221777
480,0.955,1.5,22.39918712,0.234587948,-30.94978802,95.483111,0.723726673,69.10367428
481,0.995,2.9,22.71639772,0.281334595,-26.55446685,80.74512745,0.855464274,69.07457187
482,1.015,0.5,18.44468695,0.206931493,-23.80744956,89.13426701,0.774744347,69.05626946
483,0.975,4.3,25.56960564,0.268348486,-35.28561335,95.28507507,0.724646767,69.04802158
484,0.955,1.3,20.89829836,0.228887673,-27.64986671,91.30373046,0.755819136,69.00910665
485,0.895,1.7,15.55046608,0.168378606,-20.81387193,92.35416821,0.747120293,68.99967318
486,1.035,3.5,27.53616147,0.294899935,-37.29363143,93.3745932,0.738360959,68.94415418
487,1.03,3.7,26.76383647,0.294148812,-35.48611096,90.98740289,0.754205963,68.62324177
488,1.03,3.1,26.69578626,0.293015904,-35.48611096,91.10695308,0.752288305,68.53869529
489,0.995,2.1,22.20731907,0.280361469,-25.67444316,79.20959734,0.864958158,68.51298741
490,0.895,3.7,15.76693579,0.171426886,-21.19385868,91.97469618,0.743938894,68.42355376
491,0.955,2.5,22.62752571,0.244521991,-30.6590819,92.5377943,0.738036637,68.29628254
492,0.99,3.7,23.32707797,0.276514399,-28.854449,84.36116908,0.808439557,68.20090619
493,0.99,3.1,23.27094554,0.275301276,-28.854449,84.52901439,0.806494192,68.17215919
494,0.985,4.5,23.17759027,0.274287835,-28.854449,84.50097769,0.803258807,67.87615449
495,1.035,3.7,27.3111998,0.295155706,-37.29363143,92.53149848,0.732328785,67.76347987
496,1.02,3.5,25.11834826,0.290004077,-32.13621612,86.6137764,0.781621214,67.69916507
497,1.035,3.1,27.24285575,0.294026733,-37.29363143,92.65434974,0.730496192,67.68364966
498,1.045,1.1,24.68345101,0.272137101,-33.08329408,90.70226349,0.74610016,67.6729733
499,1.045,3.5,28.1860037,0.299633882,-39.23247386,94.06814568,0.718435544,67.58189941
500,1.045,0.5,21.06878197,0.215303937,-30.57579538,97.8559998,0.689067339,67.42937342
501,1.02,1.1,22.03208044,0.26176187,-27.54034503,84.16841013,0.799992898,67.33413037
502,1.03,1.1,23.46391235,0.26639806,-30.70389999,88.07839047,0.764199739,67.30948298
503,0.9,3.9,16.24889652,0.179375014,-21.909309,90.58617561,0.741643496,67.18264798
504,0.965,4.5,23.98998153,0.250280111,-34.29187964,95.85252886,0.699581994,67.05670325
505,0.985,3.9,23.01368347,0.273757746,-28.854449,84.06587155,0.797578338,67.0491181
506,0.95,2.9,22.32749736,0.241717813,-30.79446385,92.37009489,0.725049069,66.97285134
507,0.95,2.3,22.03778303,0.241298861,-30.17254874,91.32982622,0.730391828,66.70655873
508,1.03,3.3,26.35193325,0.293375084,-35.48611096,89.82335139,0.742598514,66.70268722
509,1.02,3.7,24.89765139,0.290263698,-32.13621612,85.77597387,0.77475367,66.45525059
510,1.045,3.7,27.95989577,0.299885757,-39.23247386,93.23515734,0.712672259,66.4461102
511,1.02,3.1,24.84080411,0.289108456,-32.13621612,85.92209475,0.772984723,66.41646661
512,1.045,3.1,27.89120348,0.298774733,-39.23247386,93.35194853,0.710921355,66.36589375
513,0.965,3.9,23.82499374,0.249699062,-34.29187964,95.4148306,0.694770715,66.29143009
514,0.895,3.9,15.62285331,0.17166396,-21.46847763,91.00834745,0.727711279,66.2278009
515,0.99,3.3,22.93638757,0.275682344,-28.854449,83.19860918,0.794899517,66.13453426
516,0.985,4.1,22.86022536,0.273890111,-28.854449,83.46495332,0.792259986,66.12594276
517,1.035,3.3,26.89751799,0.294384838,-37.29363143,91.36855756,0.721236226,65.89831364
518,0.9,4.5,16.40376345,0.180310127,-22.72854119,90.97527556,0.721725311,65.65915903
519,1.035,1.1,23.95504321,0.267535563,-32.71233496,89.53965932,0.732293896,65.56934595
520,0.965,4.1,23.67052353,0.249844177,-34.29187964,94.74114551,0.690266144,65.39660519
521,1.01,1.9,23.62616255,0.288303843,-29.68643146,81.94882975,0.795857279,65.21957263
522,0.985,4.3,22.70659122,0.274032232,-28.854449,82.8610234,0.786935534,65.20628365
523,1.02,0.7,20.45765538,0.230731811,-27.85600349,88.66421698,0.73440741,65.11565797
524,0.9,4.1,16.10386869,0.179616678,-22.1823864,89.65686723,0.725975484,65.08868755
525,0.955,2.9,22.24667699,0.244837965,-31.07202884,90.86285696,0.715971175,65.05518644
526,0.955,2.3,21.95737579,0.244304926,-30.45260806,89.87692625,0.721034328,64.80434912
527,0.985,0.7,19.93673346,0.217518338,-28.20300491,91.65541457,0.706901038,64.79130774
528,0.895,4.5,15.77688622,0.172641074,-22.29233448,91.38547287,0.707726965,64.67596334
529,1.045,3.3,27.5441061,0.299127372,-39.23247386,92.08152997,0.702074159,64.64806275
530,1.02,3.3,24.50198554,0.289471928,-32.13621612,84.64373641,0.762441522,64.53589925
531,0.965,4.3,23.51587612,0.24999997,-34.29187964,94.06351561,0.685756406,64.50465836
532,0.985,1.1,20.2551915,0.247508163,-25.74916059,81.83645849,0.786635022,64.37542429
533,0.895,4.1,15.47860651,0.17191628,-21.74309658,90.03572258,0.711886021,64.09517229
534,0.975,3.5,24.71337783,0.270104528,-35.28561335,91.49560735,0.700381132,64.08179706
535,1.025,4.5,25.25126521,0.289551822,-34.38431908,87.20810343,0.734383169,64.04416337
536,0.895,1.3,15.0092764,0.161976897,-21.77676725,92.66306925,0.689233449,63.86648682
537,0.905,0.7,16.58582018,0.160300552,-27.04919108,103.4670185,0.613172502,63.44313066
538,1.025,3.9,25.08459908,0.289050146,-34.38431908,86.78286244,0.729536014,63.31122354
539,0.9,4.3,15.95867451,0.179872903,-22.45546379,88.72194903,0.710681136,63.05301552
540,0.975,3.7,24.49339529,0.270383043,-35.28561335,90.58776405,0.694146791,62.88120574
541,0.975,3.1,24.43673202,0.269142375,-35.28561335,90.79481446,0.692540945,62.87912661
542,1.025,4.1,24.92855753,0.289175855,-34.38431908,86.20552905,0.724997854,62.49882352
543,0.98,1.3,21.44963254,0.258514724,-28.57114182,82.9725758,0.750744674,62.29121934
544,0.895,4.3,15.33419425,0.17218378,-22.01771553,89.05713565,0.696448014,62.02366525
545,1.025,4.3,24.77233698,0.289310809,-34.38431908,85.62534212,0.720454487,61.68916196
546,0.995,0.7,19.52182661,0.219141718,-28.20300491,89.08311368,0.692189597,61.66240458
547,0.895,2.1,15.19556275,0.170892877,-22.06208085,88.91864295,0.688763805,61.24394284
548,0.92,1.9,18.16357613,0.214743849,-25.08841636,84.58252104,0.723982569,61.23627089
549,0.975,3.3,24.0990101,0.26953244,-35.28561335,89.41042528,0.682969851,61.06462484
550,0.965,1.7,22.72246814,0.245556551,-34.44972827,92.53456292,0.659583378,61.03425958
551,0.895,2.3,15.06698613,0.17230066,-21.76897271,87.44589907,0.692131242,60.52403876
552,0.9,3.1,15.16479848,0.181472905,-21.02222981,83.56508343,0.721369646,60.28131465
553,0.99,1.1,19.64409889,0.24869719,-25.74916059,78.98802114,0.762902496,60.2601585
554,0.985,3.5,21.8698857,0.275750159,-28.854449,79.31050974,0.757938081,60.11245554
555,1.04,2.5,26.6610742,0.301901,-39.3904507,88.31065228,0.676841055,59.77227504
556,1.035,0.5,19.40350997,0.212288228,-29.71721342,91.40172377,0.652938406,59.67969584
557,0.965,3.5,22.67365218,0.251881876,-34.29187964,90.01700523,0.661195957,59.51887993
558,1.04,0.3,16.75658826,0.193356704,-24.40021624,86.66153242,0.686739334,59.5138831
559,1,0.3,16.88195068,0.180660951,-26.57154679,93.44548752,0.635339403,59.36960028
560,1.04,2.7,26.6840384,0.301242872,-39.85781516,88.57981677,0.66948071,59.30247865
561,0.99,0.7,19.09573427,0.218044153,-28.20300491,87.57737372,0.67708155,59.29702392
562,0.975,1.7,23.98136432,0.266730881,-36.41560872,89.90846578,0.658546298,59.20888733
563,0.9,3.5,15.16801547,0.182304199,-21.36315421,83.20167927,0.710008237,59.07387765
564,1.005,0.3,16.95721217,0.183430918,-26.57154679,92.44467817,0.638171812,58.9955878
565,0.985,3.7,21.65491881,0.276022468,-28.854449,78.45346431,0.750488038,58.87838648
